SMILES,Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
CCSC(=S)NC(CC(=O)O)C(=O)O,-1.38,237.302,0.5419,57.54230000000001,14.0,4.0,3.0,7.0,5.0,80.0,0.0,0.0,0.0,0.0,86.63000000000001,90.87216787486696,4.156857495504796,243.8442939431395
CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O,-1.69,234.248,0.0738999999999999,54.91720000000003,16.0,4.0,4.0,6.0,6.0,94.0,0.0,0.0,0.0,0.0,115.06000000000002,93.5237092662706,4.704210119631464,283.0338417641986
CC(SC(=S)SC(C)C(=O)O)C(=O)O,-1.41,254.354,1.6838999999999995,61.975600000000014,14.0,5.0,2.0,7.0,4.0,80.0,0.0,0.0,0.0,0.0,74.6,95.44541571662414,3.987170961206639,229.31946229557656
O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,-1.24,240.28000000000003,2.656100000000001,61.918600000000026,16.0,3.0,2.0,5.0,5.0,86.0,1.0,0.0,0.0,1.0,74.6,97.29073542132484,2.7073858647999223,363.5071288922052
CC1=NC=C(N1CCO)[N+](=O)[O-],-1.21,171.15599999999998,0.0920199999999998,40.704200000000014,12.0,5.0,1.0,6.0,3.0,66.0,1.0,0.0,0.0,1.0,81.19,68.61221882593873,3.032858934158134,294.2284590462867
CCNC1=NC(Cl)=NC(NC(C)C)=N1,-3.76,215.688,1.7770999999999997,57.75940000000002,14.0,5.0,2.0,6.0,4.0,78.0,1.0,0.0,0.0,1.0,62.73,88.3180482284173,2.831956367804246,301.78315486014867
ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1,-5.9,240.262,2.743400000000001,69.53100000000003,18.0,4.0,2.0,4.0,3.0,90.0,2.0,0.0,0.0,2.0,65.18,104.50557102942244,2.4549168037639224,509.3625673655634
NC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.32,317.32000000000005,1.3209999999999995,83.58470000000003,23.0,5.0,2.0,7.0,3.0,120.0,2.0,2.0,2.0,4.0,88.56,130.46815733491766,1.9645465736520995,882.2499501701311
CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.41,331.3470000000001,1.5816999999999997,88.45700000000002,24.0,5.0,2.0,7.0,4.0,126.0,2.0,2.0,2.0,4.0,74.57,137.0430709359096,1.8955391711345335,898.0694016866089
CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.62,331.3470000000001,1.7110999999999998,88.20170000000002,24.0,5.0,2.0,7.0,3.0,126.0,2.0,2.0,2.0,4.0,88.56,136.8330994493143,1.9279943214753128,922.8031789984487
CC1(N)CN(C2=C(Cl)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.33,365.7920000000001,2.3645000000000005,93.21170000000002,25.0,5.0,2.0,8.0,3.0,132.0,2.0,2.0,2.0,4.0,88.56,147.13636567619596,2.001397573121141,973.4875088520494
CC1(N)CN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C(N)=C2F)C1,-4.38,364.35200000000015,1.4324,92.57210000000003,26.0,6.0,3.0,9.0,3.0,138.0,2.0,2.0,2.0,4.0,114.58,146.33852554925323,2.067858121955095,1019.31066175418
C1=CC=C(CNC2=NC=NC3=C2N=CN3)C=C1,-3.6,225.255,1.9649999999999996,65.45240000000001,17.0,4.0,2.0,5.0,3.0,84.0,3.0,0.0,0.0,3.0,66.49000000000001,97.95307051915468,1.835032919816936,616.8870873053712
NC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.27,335.3100000000001,1.4601,83.54270000000002,24.0,5.0,2.0,8.0,3.0,126.0,2.0,2.0,2.0,4.0,88.56,134.63369273784392,2.037331460979619,930.5351597975412
C1=COC(CNC2=NC=NC3=C2N=CN3)=C1,-3.95,215.216,1.5579999999999996,57.71840000000002,16.0,5.0,2.0,6.0,3.0,80.0,3.0,0.0,0.0,3.0,79.63,90.74739978323151,1.8609258364659544,586.0665899415604
CC1(N)CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.64,349.3370000000001,1.8502,88.15970000000002,25.0,5.0,2.0,8.0,3.0,132.0,2.0,2.0,2.0,4.0,88.56,140.9986348522405,2.001397573121141,971.4875088520494
CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.31,349.3370000000001,1.7208,88.41500000000002,25.0,5.0,2.0,8.0,4.0,132.0,2.0,2.0,2.0,4.0,74.57,141.20860633883584,1.9688466703673235,946.5292194514634
CCN1C=C(C(=O)O)C(=O)C2=C1C=C1OCOC1=C2,-4.38,261.23299999999995,1.4483,66.96430000000002,19.0,5.0,1.0,6.0,2.0,98.0,2.0,0.0,1.0,3.0,77.76,107.34099283412854,2.4291003376651457,746.7624788594738
COC1=CC=C2C=C(C(C)C(=O)OC(C)C)C=CC2=C1,-5.48,272.344,3.903500000000003,80.14300000000004,20.0,3.0,0.0,3.0,4.0,106.0,2.0,0.0,0.0,2.0,35.53,119.05627501106596,2.292195189286471,616.6612679803243
CCOC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-4.2,283.327,2.7695000000000016,78.29750000000004,21.0,4.0,0.0,4.0,4.0,108.0,2.0,0.0,1.0,3.0,48.3,122.89298231001209,1.8989274763280992,672.5985969920165
COC1=CC2=C(C=CC(C)(C)O2)C2=C1C(=O)C1=C(N=CC=C1)N2C,-3.96,322.364,3.2795000000000014,94.78300000000004,24.0,5.0,0.0,5.0,1.0,122.0,3.0,0.0,1.0,4.0,53.35,138.691772805576,2.26222236384949,1077.585146741672
NC(=O)N1C2=C(C=CC=C2)C(O)C(O)C2=C1C=CC=C2,-2.03,270.288,1.9838,74.52600000000001,20.0,3.0,3.0,5.0,0.0,102.0,2.0,0.0,1.0,3.0,86.79,115.42720648687347,2.3344933712663583,620.1731313518729
CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.35,335.397,-0.1270000000000002,81.62690000000003,23.0,7.0,5.0,8.0,9.0,136.0,0.0,1.0,1.0,1.0,128.48000000000002,135.95801922730246,2.131426499285343,341.78708160078025
CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.96,349.42400000000004,0.2630999999999993,86.24390000000004,24.0,7.0,5.0,8.0,10.0,142.0,0.0,1.0,1.0,1.0,128.48000000000002,142.32296134169906,2.0895668285612423,355.3176274405624
CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-3.56,363.451,0.6531999999999996,90.86090000000004,25.0,7.0,5.0,8.0,11.0,148.0,0.0,1.0,1.0,1.0,128.48000000000002,148.68790345609568,2.0514169645913114,368.90552519373233
CC1=C(OCC2=CC=CC=C2)C=CC2=C1OC(N1CCOCC1)=CC2=O,-5.16,351.40200000000016,3.5170200000000023,101.02700000000006,26.0,5.0,0.0,5.0,4.0,134.0,3.0,1.0,1.0,4.0,51.91,151.30724644341657,1.6723520053530232,958.9021753412998
CC1=C(OCC2=CC=CC=N2)C=CC2=C1OC(N1CCOCC1)=CC2=O,-4.45,352.39000000000016,2.912020000000001,98.82200000000006,26.0,6.0,0.0,6.0,4.0,134.0,3.0,1.0,1.0,4.0,64.80000000000001,150.5268944243631,1.6723520053530232,962.7022793219064
CCC1(CC)CCC(=O)N(CO)C1=O,-3.96,199.25,0.8916,51.18780000000003,14.0,3.0,1.0,4.0,3.0,80.0,0.0,1.0,1.0,1.0,57.61000000000001,83.89501052635674,2.925753651935004,245.75166580110624
CCC1(CC)C(=O)NC(=O)N(CO)C1=O,-3.93,214.221,-0.1789999999999999,50.48550000000002,15.0,4.0,2.0,6.0,3.0,84.0,0.0,1.0,1.0,1.0,86.71000000000001,87.24145269561193,3.122517342317562,309.2342051651333
NC1=NC2=C(C=N1)N=CN2CCC(CO)CO,-0.3,237.26299999999995,-0.6006000000000002,62.01400000000002,17.0,7.0,3.0,7.0,5.0,92.0,2.0,0.0,0.0,2.0,110.08,97.94421227506912,2.15511014948993,494.4019561609716
O=C1C2=C(C=CC(CCCCO)=C2)OCC2=C1SC=C2,-3.92,288.36799999999994,3.186500000000001,78.54930000000003,20.0,4.0,1.0,4.0,4.0,104.0,2.0,0.0,1.0,3.0,46.53,121.3819832105696,1.9057015899383012,630.4022644008302
O=C(CS)NC1=CC=C2C=CC=CC2=C1,-3.34,217.293,2.708100000000001,66.43070000000003,15.0,2.0,2.0,3.0,2.0,76.0,2.0,0.0,0.0,2.0,29.1,93.70940282707892,2.3428308374003253,495.7010308012036
C=CC1(C=C)C(=O)NC(=O)NC1=O,-2.06,180.163,-0.2892,44.5084,13.0,3.0,2.0,5.0,2.0,68.0,0.0,1.0,1.0,1.0,75.27000000000001,74.49309927805545,3.1500737167308075,289.35082883367073
C=CC1(C(C)C)C(=O)NC(=O)NC1=O,-1.71,196.206,0.1807999999999999,49.149400000000014,14.0,3.0,2.0,5.0,2.0,76.0,0.0,1.0,1.0,1.0,75.27000000000001,81.54764442463632,3.1707977044488684,300.01875639366216
C=CC1(CC(C)C)C(=O)NC(=O)NC1=O,-2.12,210.233,0.5709000000000001,53.76640000000002,15.0,3.0,2.0,5.0,3.0,82.0,0.0,1.0,1.0,1.0,75.27000000000001,87.91258653903294,3.04937213599778,313.5592023607486
CCCC(=O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,-4.68,352.3900000000001,2.782800000000001,94.90870000000004,26.0,4.0,1.0,6.0,6.0,134.0,2.0,1.0,1.0,3.0,75.71000000000001,151.31001047065425,1.972696317413568,765.575598585974
NC1=NC(=O)N(C2CCC(CO)O2)C=C1,-0.43,211.221,-0.5046000000000006,53.13920000000002,15.0,6.0,2.0,6.0,2.0,82.0,1.0,1.0,1.0,2.0,90.37,86.30874176519849,2.204299752254942,403.8341971708258
CC(=O)OC1C2=C(C=CC=C2)N(C(N)=O)C2=C(C=CC=C2)C1OC(C)=O,-3.55,354.3620000000001,3.1254000000000017,93.62040000000005,26.0,5.0,1.0,7.0,2.0,134.0,2.0,0.0,1.0,3.0,98.93,149.84864209916918,2.3227643978705865,814.2381311931273
COC(=O)C(NC(=O)C(Cl)Cl)C(C)O,-0.62,244.074,-0.1712999999999999,51.121500000000026,14.0,4.0,2.0,7.0,4.0,82.0,0.0,0.0,0.0,0.0,75.63,91.316121533371,4.384119235162838,219.73533443302583
O=C(NC(CO)C(=O)O)C(Cl)Cl,-0.03,216.02,-0.6481999999999994,42.14630000000001,12.0,3.0,3.0,7.0,4.0,70.0,0.0,0.0,0.0,0.0,86.63000000000001,78.26692582726692,4.031533536861353,184.2870333297116
CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.24,258.31699999999995,3.5150000000000023,75.54800000000004,19.0,3.0,0.0,3.0,4.0,100.0,2.0,0.0,0.0,2.0,35.53,112.69133289666937,2.334285128814113,589.5637814598563
CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.82,272.344,3.9051000000000022,80.16500000000005,20.0,3.0,0.0,3.0,5.0,106.0,2.0,0.0,0.0,2.0,35.53,119.05627501106596,2.2464486291218235,604.2066477720339
CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.53,286.371,4.295200000000004,84.78200000000005,21.0,3.0,0.0,3.0,6.0,112.0,2.0,0.0,0.0,2.0,35.53,125.42121712546258,2.158171091746875,618.8895902362252
COC1=CC=C2C=C(C(C)C(=O)OCCO)C=CC2=C1,-3.33,274.316,2.487400000000001,76.95980000000003,20.0,4.0,1.0,4.0,5.0,106.0,2.0,0.0,0.0,2.0,55.760000000000005,117.48556664886536,2.246448629121824,606.4484035754531
COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC(C)(C)C)C=C2,-6.5,286.371,4.293600000000003,84.76000000000005,21.0,3.0,0.0,3.0,3.0,112.0,2.0,0.0,0.0,2.0,35.53,125.42121712546258,2.278401160563793,653.0512926730954
CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-6.97,300.398,4.685300000000004,89.39900000000007,22.0,3.0,0.0,3.0,7.0,118.0,2.0,0.0,0.0,2.0,35.53,131.7861592398592,2.0731956129828286,633.6129424224306
COC1=CC=C2C=C(C(C)C(=O)OCC(C)O)C=CC2=C1,-3.31,288.343,2.875900000000001,81.55480000000004,21.0,4.0,1.0,4.0,5.0,112.0,2.0,0.0,0.0,2.0,55.760000000000005,123.85050876326196,2.196246882484603,633.7227546470999
COC1=CC2=CC=C(C(C)C(=O)OCCCO)C=C2C=C1,-3.4,288.343,2.8775000000000013,81.57680000000005,21.0,4.0,1.0,4.0,6.0,112.0,2.0,0.0,0.0,2.0,55.760000000000005,123.85050876326198,2.158171091746876,621.2162594630944
CCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.54,314.42500000000007,5.075400000000005,94.01600000000006,23.0,3.0,0.0,3.0,8.0,124.0,2.0,0.0,0.0,2.0,35.53,138.15110135425576,1.9935040606640275,648.3768866086474
CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.12,328.45200000000006,5.465500000000006,98.63300000000008,24.0,3.0,0.0,3.0,9.0,130.0,2.0,0.0,0.0,2.0,35.53,144.51604346865236,1.9199712611117568,663.1814859639838
COC1=CC=C2C=C(C(C)C(=O)OCC(C)=O)C=CC2=C1,-4.65,286.32699999999994,3.084100000000001,80.55500000000004,21.0,4.0,0.0,4.0,5.0,110.0,2.0,0.0,0.0,2.0,52.6,123.21779711110972,2.214435928190299,675.5444853405209
CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.33,310.39300000000003,4.298600000000004,92.55800000000006,23.0,3.0,0.0,3.0,5.0,120.0,2.0,0.0,0.0,2.0,35.53,137.15032674611504,2.04741508023448,737.3705760058808
COC1=CC=C2C=C(C(C)C(=O)OCC(O)CO)C=CC2=C1,-2.62,304.342,1.8483,82.96660000000003,22.0,5.0,2.0,5.0,6.0,118.0,2.0,0.0,0.0,2.0,75.99000000000001,128.64474251545798,2.1380047637226074,652.5393978535747
COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3O)C=CC2=C1,-5.07,328.408,3.798600000000003,93.26980000000005,24.0,4.0,1.0,4.0,4.0,128.0,2.0,1.0,1.0,3.0,55.760000000000005,141.93950395292256,1.7447506733312723,724.650671102026
CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21,-3.17,346.42000000000013,1.4882999999999995,85.04660000000005,24.0,7.0,2.0,7.0,9.0,140.0,0.0,2.0,2.0,2.0,94.45000000000002,142.77083307358018,1.893899928601928,411.7432382833613
COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3=O)C=CC2=C1,-5.59,326.392,4.006800000000004,92.27000000000004,24.0,4.0,0.0,4.0,4.0,126.0,2.0,1.0,1.0,3.0,52.6,141.30679230077033,1.756403692332282,765.3229419019707
CCC=CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.36,312.40900000000005,4.851400000000004,93.92200000000008,23.0,3.0,0.0,3.0,7.0,122.0,2.0,0.0,0.0,2.0,35.53,137.46149832207152,2.033571515141318,688.3463063444477
COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC1COC3C(O)COC13)C=C2,-3.98,358.39000000000004,2.0222,94.28180000000005,26.0,6.0,1.0,6.0,4.0,138.0,2.0,2.0,2.0,4.0,74.22000000000001,151.1607632584071,1.4724708779133906,819.0536189328232
CCOC1=CC=C(NC(=O)NC2=CC=C(OCC)C=C2)C=C1,-4.44,300.358,4.128000000000002,87.86340000000004,22.0,3.0,2.0,5.0,6.0,116.0,2.0,0.0,0.0,2.0,59.59,129.80154482381766,1.8866740985974004,540.8060446706214
CCCOCC(=NC1=C(C(F)(F)F)C=C(Cl)C=C1)N1C=CN=C1,-4.44,345.752,4.560200000000004,82.28400000000003,23.0,4.0,0.0,8.0,5.0,124.0,2.0,0.0,0.0,2.0,39.41,136.12567005152414,2.4224638799196074,669.1017795786091
CC1=COC2=CC3=C(C=C(N)C(=O)O3)C=C12,-5.08,215.208,2.4298199999999994,61.4054,16.0,4.0,1.0,4.0,0.0,80.0,3.0,0.0,0.0,3.0,69.37,90.26023318250634,2.5289616724668837,751.8752353240261
COC1=CC2=C(C=C3OC=C(C)C3=C2)OC1=O,-5.0,230.219,2.8562200000000013,63.54500000000002,17.0,4.0,0.0,4.0,1.0,86.0,3.0,0.0,0.0,3.0,52.580000000000005,96.39882982939712,2.452218712783388,764.0213236944004
COC(=O)C1=CC2=C(OC1=O)C(C)=C1OC=C(C)C1=C2,-4.9,272.256,2.942640000000001,73.0695,20.0,5.0,0.0,5.0,1.0,102.0,3.0,0.0,0.0,3.0,69.65,113.29023615823412,2.44833959997417,897.894377767959
CN(C)C(=O)COC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-3.03,340.379,1.8377999999999992,91.31750000000004,25.0,5.0,0.0,6.0,5.0,130.0,2.0,0.0,1.0,3.0,68.61,145.5442223090524,1.7425059023422833,808.0865149347912
COC(=O)C1=C(O)C=CC(CCC2=C(OC)C=CC(OC)=C2)=C1,-6.39,316.353,2.981200000000001,86.40030000000004,23.0,5.0,1.0,5.0,6.0,122.0,2.0,0.0,0.0,2.0,64.99000000000001,134.97454155270106,2.192684381819818,693.8064548939703
C=CCN1C=NC2=C1N=C(NC1=CC=CC=C1)NC2=O,-5.09,267.29200000000003,2.0491999999999995,78.07040000000002,20.0,5.0,2.0,6.0,4.0,100.0,3.0,0.0,0.0,3.0,75.6,114.36484530240276,2.057859349143011,803.2923691878725
CCC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-3.91,345.3740000000001,2.0996,92.79670000000004,25.0,5.0,2.0,7.0,4.0,132.0,2.0,2.0,2.0,4.0,88.56,143.19804156371092,1.9313508531995829,935.2887020008036
CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1C,-4.57,345.3740000000001,1.9701999999999995,93.05200000000002,25.0,5.0,2.0,7.0,4.0,132.0,2.0,2.0,2.0,4.0,74.57,143.4080130503062,1.9043817554195488,935.2887020008036
CC1N(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,-5.42,345.37400000000014,2.0996,92.79670000000004,25.0,5.0,2.0,7.0,3.0,132.0,2.0,2.0,2.0,4.0,88.56,143.19804156371092,1.9354234143848308,962.1731203719594
CC1C(N)CN1C1=C(Cl)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.48,365.79200000000014,2.3629,93.18970000000002,25.0,5.0,2.0,8.0,3.0,132.0,2.0,2.0,2.0,4.0,88.56,147.13636567619596,2.032954972398826,969.9900145945018
CC1C(N)CN1C1=C(F)C2=C(C(=O)C(C(=O)O)=CN2C2CC2)C(N)=C1F,-3.98,364.35200000000015,1.4307999999999998,92.55010000000004,26.0,6.0,3.0,9.0,3.0,138.0,2.0,2.0,2.0,4.0,114.58,146.33852554925326,2.0994478348270467,1015.7057903774884
CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1C,-4.44,363.3640000000001,2.1093,93.01000000000002,26.0,5.0,2.0,8.0,4.0,138.0,2.0,2.0,2.0,4.0,74.57,147.57354845323246,1.97784158967874,984.0307550546438
CCC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-3.81,363.3640000000001,2.2387,92.75470000000004,26.0,5.0,2.0,8.0,4.0,138.0,2.0,2.0,2.0,4.0,88.56,147.36357696663714,2.005136156455204,984.0307550546438
CC1N(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,-5.04,363.36400000000015,2.2387,92.75470000000004,26.0,5.0,2.0,8.0,3.0,138.0,2.0,2.0,2.0,4.0,88.56,147.36357696663714,2.0090274725263333,1011.1340086527828
CC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.63,331.34700000000004,1.7095000000000002,88.17970000000003,24.0,5.0,2.0,7.0,3.0,126.0,2.0,2.0,2.0,4.0,88.56,136.8330994493143,1.959251001199356,919.4172128273324
CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.17,349.3370000000001,1.8486,88.13770000000002,25.0,5.0,2.0,8.0,3.0,132.0,2.0,2.0,2.0,4.0,88.56,140.9986348522405,2.032954972398826,967.9900145945018
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12,-4.25,390.5200000000002,3.0309000000000017,104.25160000000004,28.0,5.0,2.0,5.0,4.0,156.0,0.0,3.0,4.0,4.0,83.83000000000001,167.08010683224018,1.5318377157661975,680.4801677886628
OCC1OC(N2C(C3=CC=CO3)=NC3=C2C=CC=C3)C(O)C1O,-2.92,316.31300000000005,0.9077999999999996,80.44440000000003,23.0,7.0,3.0,7.0,3.0,120.0,3.0,1.0,1.0,4.0,100.88,130.9183969144779,1.9009783691703857,813.1097517933624
OCC1OC(N2C(C3=CC=CO3)=NC3=C2C=CC=C3)C(O)C(O)C1O,-2.33,346.33900000000006,0.2686999999999995,86.45120000000003,25.0,8.0,4.0,8.0,3.0,132.0,3.0,1.0,1.0,4.0,121.11,142.07757278107053,1.8870760358457377,859.2853904294357
CCCCCCCCSC1C(O)C(O)OC(CO)C1O,-2.91,308.44000000000005,0.8799999999999999,79.60120000000003,20.0,6.0,4.0,6.0,9.0,120.0,0.0,1.0,1.0,1.0,90.15,124.8912576251124,2.2539949158914965,253.71876200324016
CC(O)C1C(=O)N2C(C(=O)O)=C(SCC(=N)N(C)C)C(C)C12,-0.28,327.40600000000006,0.4121700000000001,83.50230000000003,22.0,5.0,3.0,8.0,5.0,122.0,0.0,1.0,2.0,2.0,104.93,133.02187324525906,2.255959143309589,558.2912039223412
CC1=C(N)C=CC(N=NC2=C(C)C=CC=C2)=C1,-4.05,225.295,4.301040000000002,70.94640000000003,17.0,3.0,1.0,3.0,2.0,86.0,2.0,0.0,0.0,2.0,50.74,101.00505009585603,2.2627258972121216,559.1438223871523
CN(C)C1=CC=C(N=NC2=CC=CC=C2)C=C1,-5.25,225.295,4.168000000000003,71.38700000000004,17.0,3.0,0.0,3.0,3.0,86.0,2.0,0.0,0.0,2.0,27.96,101.42499306904668,2.1154755667127603,486.6355887837592
CC1NC(=O)C2=C(C=CC=C2)NC1=O,-2.38,190.202,0.7569999999999999,51.99990000000002,14.0,2.0,2.0,4.0,0.0,72.0,1.0,0.0,1.0,2.0,58.2,81.3081089908578,2.478639170149799,400.86340121826544
O=C1CNC(=O)C2=C(C=CC(Cl)=C2)N1,-3.05,210.62,1.0219000000000005,52.41490000000002,14.0,2.0,2.0,5.0,0.0,72.0,1.0,0.0,1.0,2.0,58.2,85.24643310334285,2.519398164709945,417.2730231883477
BrC1=CC=CC(NC2=NC=NC3=CC4=C(C=NN4)C=C32)=C1,-3.96,340.184,4.012200000000001,86.6144,21.0,4.0,2.0,6.0,2.0,102.0,4.0,0.0,0.0,4.0,66.49000000000001,128.10579411053934,1.8712395592286568,947.0215539642678
C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,-2.36,224.26,0.961,58.38340000000003,16.0,3.0,2.0,5.0,4.0,88.0,0.0,1.0,1.0,1.0,75.27000000000001,94.27752865342954,3.0954993471249166,329.13883789784944
BrC1=CC=CC(NC2=NC=NC3=CC4=C(C=CN4)C=C32)=C1,-2.82,339.196,4.617200000000001,88.8194,21.0,3.0,2.0,5.0,2.0,102.0,4.0,0.0,0.0,4.0,53.6,128.91769256118812,1.8712395592286568,945.2345533728324
CCCCC(CO[N+](=O)O)O[N+](=O)O,-3.1,210.186,0.7445999999999997,41.177800000000005,14.0,4.0,2.0,8.0,8.0,82.0,0.0,0.0,0.0,0.0,99.08,80.0050805027819,3.831950489575949,196.76075065686047
CN1C(=O)CN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,-3.71,284.74600000000004,3.153800000000002,81.81000000000003,20.0,2.0,0.0,4.0,1.0,100.0,2.0,0.0,1.0,3.0,32.67,122.06237911260712,2.2299634444150054,694.8779897536325
CN(C)C1=CC=C(N=NC2=CC=C(S(=O)(=O)O)C=C2)C=C1,-3.86,305.359,3.4147000000000016,81.20160000000004,21.0,5.0,1.0,7.0,4.0,110.0,2.0,0.0,0.0,2.0,82.33,123.0536290790873,2.137236663947168,736.0386295860372
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-4.41,315.716,3.037700000000002,83.68410000000002,22.0,4.0,1.0,7.0,2.0,110.0,2.0,0.0,1.0,3.0,84.6,130.14044123411497,2.233599180243165,817.4300132341531
CCCC(CCC)C(=O)NCCCC(=O)O,-1.5,229.32,2.1838,63.18550000000004,16.0,2.0,2.0,4.0,9.0,94.0,0.0,0.0,0.0,0.0,66.4,97.42075442208385,3.770700205691751,210.3094124678053
CN1C=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-3.31,353.22300000000007,4.627600000000003,93.43970000000002,22.0,4.0,1.0,5.0,2.0,108.0,4.0,0.0,0.0,4.0,42.74,135.49260616218007,1.880655230057104,990.4623751567658
CN1N=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-3.48,354.21100000000007,4.022600000000002,91.2347,22.0,5.0,1.0,6.0,2.0,108.0,4.0,0.0,0.0,4.0,55.63,134.68070771153128,1.880655230057104,992.3396029835848
O=C(O)CN1C=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-1.96,397.232,4.175200000000002,100.0945,25.0,5.0,2.0,7.0,4.0,124.0,4.0,0.0,0.0,4.0,80.03999999999999,150.8133041288164,1.8213717217384533,1106.832693284657
CCN(C(N)=O)C1=CC=C(OC)C=C1,-1.27,194.234,1.6002000000000005,55.59740000000002,14.0,2.0,1.0,4.0,3.0,76.0,1.0,0.0,0.0,1.0,55.56,83.26596327385015,2.889659392557917,308.402966410215
O=C1NC(=O)N(CC2=CC=CC=C2)C=C1F,-2.65,220.203,0.7239999999999995,56.824700000000014,16.0,3.0,1.0,5.0,2.0,82.0,2.0,0.0,0.0,2.0,54.86,89.99128649145972,2.3968505007529406,601.3718945525195
ClC1=CC(Cl)=C(C(CN2C=CN=C2)OCC2=C(Cl)C=CC(Cl)=C2)C=C1,-3.54,416.1350000000001,6.454800000000004,102.681,25.0,3.0,0.0,7.0,6.0,130.0,3.0,0.0,0.0,3.0,27.05,165.6058079004045,1.840787168299246,852.287332800423
OCC1OCOC2COCOC12,-0.62,176.16799999999998,-0.9068999999999996,37.39080000000001,12.0,5.0,1.0,5.0,1.0,70.0,0.0,2.0,2.0,2.0,57.150000000000006,70.16565607737425,1.9866905078306745,141.9772741801619
CCCC(CO[N+](=O)O)O[N+](=O)O,-2.5,196.159,0.3544999999999999,36.56079999999999,13.0,4.0,2.0,8.0,7.0,76.0,0.0,0.0,0.0,0.0,99.08,73.64013838838528,3.788391522896674,183.86342465256496
